"acttime"	"censor"	"hcomm"	"hfloor"	"scomm"	"sfloor"	"prespart"	"demhsmaj"	"demsnmaj"	"orderent"	"stafcder"	"prevgenx"	"lethal"	"deathrt1"	"hosp01"	"hospdisc"	"hhosleng"	"acutediz"	"orphdum"	"mandiz01"	"femdiz01"	"peddiz01"	"natreg"	"natregsq"	"wpnoavg3"	"vandavg3"	"condavg3"	"_st"	"_d"	"_t"	"_t0"	"caseid"
"47"	29.9835605621338	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	28	1121	115.680000305176	1	0.0995000004768372	1	75172	3	0	0	0	0	0	12	169	44.5	0.25	3.66666698455811	1	1	29.9835605621338	0	47
"48"	8.08767127990723	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	2	1121	0.150000005960464	1	0.0146000003442168	1	20777	7.09999990463257	0	0	0	1	0	9	100	5	0.25	0	1	1	8.08767127990723	0	48
"49"	32.975341796875	1	-0.226500004529953	-0.0549999997019768	-0.36149999499321	-0.0920000001788139	0	1	1	6	1163	192	1	0.0995000004768372	0	0	0	0	0	0	0	0	3	16	25.75	2.25	3.33333301544189	1	1	32.975341796875	0	49
"50"	20.8109607696533	1	-0.264999985694885	-0.0549999997019768	-0.322499990463257	-0.0920000001788139	0	1	1	12	1237	445	0	0	1	93293	13.3000001907349	1	0	0	0	0	1	4	15.5	0	0.666666686534882	1	1	20.8109607696533	0	50
"51"	21.5342502593994	1	-0.264999985694885	-0.0549999997019768	-0.322499990463257	-0.0920000001788139	0	1	1	6	1237	0.109999999403954	1	0.0219000000506639	1	120817	7.96000003814697	0	1	0	0	0	56	3249	155.5	10	2	1	1	21.5342502593994	0	51
"52"	6.24657487869263	1	-0.256000012159348	-0.0769999995827675	-0.35699999332428	-0.108000002801418	0	1	1	5	1368	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	309.75	0.75	42.6666717529297	1	1	6.24657487869263	0	52
"53"	5.26027393341064	1	-0.256000012159348	-0.0769999995827675	-0.35699999332428	-0.108000002801418	0	1	1	4	1423	0.150000005960464	1	0.0146000003442168	1	20777	7.09999990463257	0	0	0	1	0	9	100	20.25	2	0.333333313465118	1	1	5.26027393341064	0	53
"54"	42.6082191467285	1	-0.256000012159348	-0.0769999995827675	-0.35699999332428	-0.108000002801418	0	1	1	19	1423	445	0	0	1	93293	13.3000001907349	1	0	0	0	0	1	4	20	0	1.33333301544189	1	1	42.6082191467285	0	54
"55"	5.85205507278442	1	-0.146999999880791	-0.0820000022649765	-0.35699999332428	-0.0920000001788139	1	1	1	10	1414	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	1	0	0	0	24	625	353.25	1.75	24	1	1	5.85205507278442	0	55
"56"	3.51780796051025	0	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	16	1608	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	324	1.25	11	1	0	3.51780796051025	0	56
"57"	11.6383600234985	1	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	3	1708	15.4499998092651	1	0.12899999320507	1	983538	5.19000005722046	1	0	0	0	0	1	4	363.25	4.5	0.333333313465118	1	1	11.6383600234985	0	57
"58"	40.7671203613281	1	-0.228000000119209	-0.0750000029802322	-0.407000005245209	-0.125	1	1	1	22	1119	445	0	0	1	93293	13.3000001907349	1	0	0	0	0	1	4	5	0	2	1	1	40.7671203613281	0	58
"59"	18.936990737915	1	-0.181500002741814	-0.0094999996945262	-0.0804999992251396	-0.00899999961256981	0	1	0	2	996	0.0399999991059303	1	0.000199999994947575	1	3976	4.59999990463257	0	0	1	0	0	1	4	2.25	0	0	1	1	18.936990737915	0	59
"60"	45.5013694763184	1	-0.181500002741814	-0.0094999996945262	-0.0804999992251396	-0.00899999961256981	0	1	0	7	996	30	0	0	0	0	0	0	0	0	0	0	18	361	68.25	0.25	0	1	1	45.5013694763184	0	60
"61"	35.3753395080566	1	-0.212999999523163	-0.0579999983310699	-0.0804999992251396	-0.00899999961256981	0	1	0	8	1029	32.6300010681152	1	0.165199995040894	1	457587	3.25	0	0	0	0	0	2	9	3.5	0	0	1	1	35.3753395080566	0	61
"62"	12.6904096603394	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	3	1053	0.0399999991059303	1	0.000199999994947575	1	3976	4.59999990463257	0	1	1	0	0	1	4	2	0	0	1	1	12.6904096603394	0	62
"63"	122.498596191406	1	-0.181500002741814	-0.0094999996945262	-0.0804999992251396	-0.00899999961256981	0	1	0	2	996	128.479995727539	1	0.00270000007003546	0	0	0	0	0	0	0	0	188	35721	119.75	6.5	7	1	1	122.498596191406	0	63
"64"	46.5534210205078	1	-0.226500004529953	-0.0549999997019768	-0.36149999499321	-0.0920000001788139	0	1	1	4	1163	100	0	0	0	0	0	0	0	0	0	0	1	4	22.5	0.5	0	1	1	46.5534210205078	0	64
"65"	18.7397308349609	1	-0.264999985694885	-0.0549999997019768	-0.322499990463257	-0.0920000001788139	0	1	1	1	1237	39	1	0.00170000002253801	1	220647	3.32999992370605	1	0	0	0	0	3	16	25.5	0	1.33333301544189	1	1	18.7397308349609	0	65
"66"	67.2986297607422	1	-0.256000012159348	-0.0769999995827675	-0.35699999332428	-0.108000002801418	0	1	1	5	1368	93.9100036621094	0	0	1	3879	1.89999997615814	1	0	0	0	0	29	900	1.75	0	6	1	1	67.2986297607422	0	66
"67"	70.783561706543	1	-0.228000000119209	-0.0750000029802322	-0.407000005245209	-0.125	1	1	1	2	1119	5	0	0	0	0	0	0	1	0	0	0	1	4	0.5	0	0	1	1	70.783561706543	0	67
"68"	55.2986297607422	1	-0.222000002861023	-0.0579999983310699	-0.0804999992251396	-0.00899999961256981	0	1	0	1	1043	128.479995727539	1	0.00270000007003546	0	0	0	0	0	0	0	0	188	35721	123	7.5	7	1	1	55.2986297607422	0	68
"69"	22.191780090332	0	-0.176499992609024	-0.0509999990463257	-0.0804999992251396	-0.00899999961256981	0	1	0	3	1055	76.1100006103516	0	0	0	0	0	0	0	0	0	0	0	1	3	0.25	0	1	0	22.191780090332	0	69
"70"	35.6383590698242	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	29	1121	115.680000305176	1	0.0995000004768372	1	75172	3	0	0	0	0	0	12	169	44.5	0.25	3.66666698455811	1	1	35.6383590698242	0	70
"71"	6.4438362121582	1	-0.226500004529953	-0.0549999997019768	-0.36149999499321	-0.0920000001788139	0	1	1	1	1163	20	0	0	1	18429	8.80000019073486	0	0	0	0	0	12	169	1.25	0	0	1	1	6.4438362121582	0	71
"72"	11.8684902191162	1	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	46	1608	115.680000305176	1	0.0995000004768372	1	75172	3	0	0	0	0	0	12	169	45.75	0.5	0.333333313465118	1	1	11.8684902191162	0	72
"73"	23.7369899749756	1	-0.176499992609024	-0.0509999990463257	-0.0804999992251396	-0.00899999961256981	0	1	0	6	1062	81.8199996948242	1	2.77999997138977	1	491836	9.27999973297119	0	0	0	0	0	79	6400	134.25	12.5	6.66666698455811	1	1	23.7369899749756	0	73
"74"	3.2219181060791	1	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	20	1708	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	323	2	11	1	1	3.2219181060791	0	74
"75"	33.5999984741211	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	12	1053	32.6300010681152	1	0.165199995040894	1	457587	3.25	0	0	0	0	0	2	9	5	0	0	1	1	33.5999984741211	0	75
"76"	69.9945220947266	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	4	1053	46.3300018310547	1	0.0203000009059906	1	599591	3.07999992370605	0	0	0	0	1	47	2304	44.5	1.75	2.33333301544189	1	1	69.9945220947266	0	76
"77"	82.1589126586914	1	-0.176499992609024	-0.0509999990463257	-0.0804999992251396	-0.00899999961256981	0	1	0	1	1055	448.549987792969	1	0.00270000007003546	1	3082	5.53000020980835	1	0	0	0	0	3	16	186	6	0.333333313465118	1	1	82.1589126586914	0	77
"78"	82.1589126586914	1	-0.176499992609024	-0.0509999990463257	-0.0804999992251396	-0.00899999961256981	0	1	0	2	1055	448.549987792969	1	0.00270000007003546	1	3082	5.53000020980835	1	0	0	0	0	3	16	186	6	0.333333313465118	1	1	82.1589126586914	0	78
"79"	8.51506805419922	1	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	4	1708	14.7600002288818	1	0.0883999988436699	1	116868	9.52999973297119	0	0	0	0	0	108	11881	200.25	12	5.66666698455811	1	1	8.51506805419922	0	79
"80"	114.969902038574	1	-0.212999999523163	-0.0579999983310699	-0.0804999992251396	-0.00899999961256981	0	1	0	9	1029	192	1	0.0995000004768372	0	0	0	0	1	0	0	0	3	16	9.5	0.75	0	1	1	114.969902038574	0	80
"81"	21.9616394042969	1	-0.226500004529953	-0.0549999997019768	-0.36149999499321	-0.0920000001788139	0	1	1	1	1163	1.0900000333786	1	0.194000005722046	1	120834	1.95000004768372	0	1	0	1	0	49	2500	66.75	14.75	2.66666698455811	1	1	21.9616394042969	0	81
"82"	8.41643810272217	1	-0.146999999880791	-0.0820000022649765	-0.35699999332428	-0.0920000001788139	1	1	1	2	1414	0.0199999995529652	1	0.00999999977648258	1	4100	28.8999996185303	0	0	0	0	0	4	25	22.5	6	0.666666686534882	1	1	8.41643810272217	0	82
"83"	8.41643810272217	1	-0.146999999880791	-0.0820000022649765	-0.35699999332428	-0.0920000001788139	1	1	1	1	1414	0.0199999995529652	1	0.00999999977648258	1	4100	28.8999996185303	0	0	0	0	0	4	25	22.5	6	0.666666686534882	1	1	8.41643810272217	0	83
"84"	2.89315104484558	0	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	9	1796	46.3300018310547	1	0.0203000009059906	1	599591	3.07999992370605	0	0	0	0	1	47	2304	165.5	9	2.66666698455811	1	0	2.89315104484558	0	84
"85"	25.9068508148193	1	-0.222000002861023	-0.0579999983310699	-0.0804999992251396	-0.00899999961256981	0	1	0	1	1043	445	0	0	1	93293	13.3000001907349	1	0	0	0	0	1	4	7	0	2	1	1	25.9068508148193	0	85
"86"	51.287670135498	1	-0.212999999523163	-0.0579999983310699	-0.0804999992251396	-0.00899999961256981	0	1	0	1	1029	0.159999996423721	1	0.0740000009536743	1	86252	6.40000009536743	0	1	0	0	0	2	9	9.25	0.5	2	1	1	51.287670135498	0	86
"87"	14.7616395950317	1	-0.226500004529953	-0.0549999997019768	-0.36149999499321	-0.0920000001788139	0	1	1	2	1163	1.42999994754791	0	0	1	181077	3.40000009536743	0	0	0	0	0	10	121	4.25	0	0	1	1	14.7616395950317	0	87
"88"	25.5452098846436	1	-0.256000012159348	-0.0769999995827675	-0.35699999332428	-0.108000002801418	0	1	1	5	1368	46.3300018310547	1	0.0203000009059906	1	599591	3.07999992370605	0	0	0	0	1	47	2304	73	3	1.33333301544189	1	1	25.5452098846436	0	88
"89"	18.7068500518799	1	-0.145999997854233	-0.0820000022649765	-0.35699999332428	-0.0920000001788139	1	1	1	44	1550	115.680000305176	1	0.0995000004768372	1	75172	3	0	0	0	0	0	12	169	48.5	0.25	0.333333313465118	1	1	18.7068500518799	0	89
"90"	4.37260293960571	1	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	11	1608	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	344.25	1.5	15	1	1	4.37260293960571	0	90
"91"	4.37260293960571	1	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	12	1608	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	344.25	1.5	15	1	1	4.37260293960571	0	91
"92"	11.9342498779297	1	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	20	1608	445	0	0	1	93293	13.3000001907349	1	0	0	0	0	1	4	32.75	0.75	2.33333301544189	1	1	11.9342498779297	0	92
"93"	5.78630113601685	1	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	21	1708	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	323	2	11	1	1	5.78630113601685	0	93
"94"	5.95068502426147	1	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	22	1708	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	323	2	11	1	1	5.95068502426147	0	94
"95"	8.97534275054932	1	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	3	1708	448.549987792969	1	0.00270000007003546	1	3082	5.53000020980835	1	0	0	0	0	3	16	238	23.5	0.333333313465118	1	1	8.97534275054932	0	95
"96"	8.51506805419922	0	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	23	1796	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	324.5	2.75	11	1	0	8.51506805419922	0	96
"97"	8.74520587921143	1	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	5	1608	0.0399999991059303	0	0	0	0	0	1	0	0	0	0	0	1	1.5	0	0	1	1	8.74520587921143	0	97
"98"	14.0712299346924	0	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	23	1796	0.219999998807907	1	0.0579000003635883	1	123767	9.0600004196167	1	0	0	0	0	24	625	324.5	2.75	11	1	0	14.0712299346924	0	98
"99"	26.6958904266357	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	27	1121	115.680000305176	1	0.0995000004768372	1	75172	3	0	0	0	0	0	12	169	44.5	0.25	3.66666698455811	1	1	26.6958904266357	0	99
"100"	26.6958904266357	1	-0.179000005125999	-0.0570000000298023	-0.36149999499321	-0.0869999974966049	0	1	1	27	1121	115.680000305176	1	0.0995000004768372	1	75172	3	0	0	0	0	0	12	169	44.5	0.25	3.66666698455811	1	1	26.6958904266357	0	100
"101"	21.9945201873779	0	-0.256000012159348	-0.0769999995827675	-0.35699999332428	-0.108000002801418	0	1	1	2	1423	14.7600002288818	1	0.0883999988436699	1	116868	9.52999973297119	0	0	0	0	0	108	11881	128.25	11	14	1	0	21.9945201873779	0	101
"102"	30.4767093658447	1	-0.145999997854233	-0.0820000022649765	-0.35699999332428	-0.0920000001788139	1	1	1	6	1550	1.29999995231628	1	0.150000005960464	1	134882	3.03999996185303	0	0	1	0	0	9	100	56.75	9	0.666666686534882	1	1	30.4767093658447	0	102
"103"	11.8356199264526	1	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	4	1608	93.9100036621094	0	0	1	3879	1.89999997615814	1	0	0	0	0	29	900	2.5	0	4.33333301544189	1	1	11.8356199264526	0	103
"104"	23.4410991668701	1	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	6	1608	1.42999994754791	0	0	1	181077	3.40000009536743	0	0	0	0	0	10	121	5.5	0	0	1	1	23.4410991668701	0	104
"105"	40.1095886230469	0	0.1875	0.158999994397163	0.0489999987185001	-0.00499999988824129	1	0	0	3	1608	37.4700012207031	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	40.1095886230469	0	105
"106"	6.04931497573853	1	0.213499993085861	0.153999999165535	-0.010499999858439	0.114000000059605	1	0	0	9	1708	15	1	0.00769999995827675	0	0	0	0	0	0	0	0	9	100	1	0	1	1	1	6.04931497573853	0	106
